id_player,player_abilities
251260,
268916,Technical
239903,Power Header
239903,Long Ball Pass
239903,Block
239903,Aerial
256967,
234365,Intercept
277593,
251400,Jockey
251400,Intercept
271451,
274692,
208989,Rapid
228775,Anticipate
228775,Long Throw
251689,Jockey
251689,Block
107084,
259453,Jockey
259453,Anticipate
264291,
252094,
229881,
229504,Intercept
238990,
277835,Press Proven
277835,Long Throw
255703,Intercept
255703,Bruiser
271066,
248861,
270931,
243175,Press Proven
233280,Anticipate
256791,Long Ball Pass
256791,Intercept
256791,Press Proven
256791,Relentless
191871,Block
228255,
188881,
265484,
273114,Whipped Pass
264746,
70824,
229707,Technical
275207,
248856,
223298,
202808,Tiki Taka
202808,Intercept
269529,
221801,
228859,Bruiser
228859,Relentless
228859,Acrobatic
277310,
191915,Anticipate
227287,
254151,
71541,
201447,Finesse Shot
201447,Flair
255352,
271257,
203426,Slide Tackle
203426,Relentless
272977,
274213,Long Ball Pass
256216,Rapid
278392,
238684,Intercept
246951,Technical
246645,
257334,
273020,Bruiser
235771,Relentless
266756,Technical
266756,Flair
252254,
215581,
230787,
252169,Block
252169,Rapid
246846,
241543,
256397,Rapid
205655,Aerial
135587,Cross Claimer
243963,
269400,
259292,Aerial
264705,
220045,Finesse Shot
220045,Technical
239003,
205044,Technical
276191,
276752,
242506,
235101,Slide Tackle
248568,Chip Shot
248568,Aerial
251761,
251385,
257676,
269197,
259614,
251979,
243126,
272455,
246349,
264588,
265520,
278163,
220588,1v1 Close Down
261682,
250909,Slide Tackle
250909,Rapid
250909,Quick Step
223694,Long Ball Pass
223694,Slide Tackle
251585,
231915,
250853,
212753,Incisive Pass
257490,Whipped Pass
257490,Slide Tackle
219998,
70004,
261360,
247209,Rapid
247209,Flair
271689,
227951,
234228,Footwork
234228,Cross Claimer
202810,
198704,Intercept
214924,
211707,Jockey
211707,Anticipate
237927,1v1 Close Down
180818,Finesse Shot
180818,Technical
180818,Flair
180818,First Touch
180818,Trivela
213127,
278434,
243514,
72534,
247565,
244559,Rapid
215684,
71609,
247444,Press Proven
264215,Aerial
279695,
259551,
246336,Technical
274210,
242322,
231878,
261369,
233508,
263686,
264245,
270064,
233369,
257303,
255217,
194150,Far Throw
275822,
267788,
264270,
264377,Jockey
264377,Anticipate
245761,Long Ball Pass
235807,Power Shot
235807,Dead Ball
235807,Incisive Pass
235807,Long Ball Pass
248787,Power Header
70550,
279908,
247407,Power Header
247407,Block
236897,
216288,
229249,Rapid
229249,Quick Step
224662,Rapid
224662,Quick Step
231919,
229225,
246959,Rapid
248860,
71330,Aerial
212075,Power Shot
212075,Rapid
212075,Trivela
279919,
274449,
273753,Jockey
239269,
247308,Block
258377,
252789,
271256,
234049,
219684,Rapid
275743,
235324,
278137,
234669,
273614,
253824,
273998,Cross Claimer
222166,Power Header
222166,Block
222166,Bruiser
222166,Aerial
196953,Bruiser
257314,Rapid
257314,Flair
215335,
251911,
234242,Relentless
270679,Quick Step
235380,Long Throw
212483,
258507,
275054,
244091,Jockey
244091,Trivela
244126,
226751,
243044,
260264,Rapid
212165,
263028,
220995,Aerial
254537,Long Throw
245501,Rapid
245501,Flair
245501,Quick Step
253558,
277645,
265999,Technical
265999,Flair
272599,
270032,
253076,Block
245332,
248862,
271289,
270406,
72215,
73521,
225237,
264877,
272968,Relentless
258713,
277910,
260621,
244250,
219635,Slide Tackle
264286,Rapid
264286,Relentless
240333,
260087,
272506,
198959,
266099,
254449,
238919,1v1 Close Down
248000,
204211,Power Header
204211,Bruiser
72940,
274561,
248131,Rapid
275415,
210724,Long Throw
69987,
74018,
216467,Technical
219451,
235347,
226442,Long Ball Pass
270821,
246047,
258480,
193358,Technical
277973,
265428,
253980,Rapid
262216,Whipped Pass
235303,Long Throw
198701,
257638,
213725,
218633,
276315,
263245,Technical
267410,
255273,Slide Tackle
266358,Far Throw
275291,
240123,
245639,Technical
237613,
273124,Technical
273124,Flair
228882,
271172,Technical
279831,
224832,Power Header
224832,Block
72620,
237575,
238636,Intercept
238636,Relentless
238636,Aerial
245122,Finesse Shot
274534,
244635,
272912,
273827,
258652,
73012,
255908,
234464,Rapid
252897,
255772,Finesse Shot
255772,Technical
255772,Flair
222471,
223014,Long Ball Pass
223014,Technical
272982,
222477,Incisive Pass
222477,Long Ball Pass
229067,
246231,
238042,
276331,
205278,Jockey
279026,
213338,Technical
254951,
235184,
202770,Long Ball Pass
202770,Far Throw
202770,Deflector
256193,Whipped Pass
174381,
234279,
206558,Finesse Shot
200793,Long Ball Pass
254404,
263133,Rapid
277428,Dead Ball
73758,
273683,
262286,
254409,
261691,
274081,
72223,
272445,
240873,
239558,
263065,Incisive Pass
263065,Bruiser
247081,
226024,
242200,Cross Claimer
252268,
209323,Power Header
209323,Aerial
245146,
275754,
265696,
253262,
208942,Block
251499,
243733,Slide Tackle
253911,
275042,
226723,
254228,
278660,Quick Step
236997,
256163,
255436,
267750,Flair
246396,Technical
251642,
191153,Cross Claimer
191153,Deflector
260577,
278065,
240258,
269385,Rapid
236877,Flair
266157,
275507,
227966,Cross Claimer
254961,
254858,
229998,Intercept
211874,
269705,
258400,Relentless
244040,
239377,
235288,
273008,
246658,Anticipate
246658,Aerial
234383,
254906,1v1 Close Down
256944,
277039,
275738,
277696,Pinged Pass
240891,Technical
239800,
254315,
73838,
243765,Anticipate
243765,Aerial
233378,Whipped Pass
234901,
238683,Rapid
238683,Quick Step
72400,
276452,
237845,
210427,Rapid
251176,
221567,
247950,Slide Tackle
230882,
276787,
246911,
268375,
229163,
72893,
235014,Rapid
277601,
240047,Incisive Pass
240047,Rapid
240047,Quick Step
244212,
71242,
269796,
225251,Whipped Pass
250847,
250812,
227894,
273962,
235027,Long Ball Pass
235027,1v1 Close Down
235027,Far Reach
240606,
229508,
275914,
242055,Aerial
248041,
236634,Technical
256954,
258043,
266564,
276967,
252902,Intercept
252902,Acrobatic
207828,Power Shot
247978,Power Header
233109,
257669,
243125,
248823,
264442,Aerial
272712,
261993,Technical
261993,Flair
261497,Rapid
70427,
253057,Jockey
211217,Anticipate
211217,Aerial
234747,
266659,Power Header
266659,Long Ball Pass
266659,Bruiser
266659,Aerial
256024,Long Ball Pass
256024,Slide Tackle
239672,Technical
257568,Cross Claimer
269175,
253225,Rapid
273258,
267374,
251592,Dead Ball
261196,
262731,
265005,
246007,Press Proven
258536,Rapid
258357,
276363,Technical
276363,Flair
227835,Finesse Shot
227835,Incisive Pass
227835,Long Ball Pass
227835,Technical
227835,Flair
262583,
240434,
250998,
276287,
247173,Long Throw
276166,
198019,Aerial
188202,
229349,Block
229349,Bruiser
257308,
73348,
268411,Flair
277902,
210452,
254809,
71467,
274195,
204979,Long Ball Pass
204979,Whipped Pass
204979,Block
204979,Relentless
271528,
203889,Chip Shot
272607,
259131,
252700,Jockey
252700,Block
252700,Intercept
252700,Slide Tackle
270887,Pinged Pass
270887,Jockey
270887,Block
268081,
220616,Block
220616,Intercept
225511,
264121,
263460,
220886,Power Header
220886,Block
220886,Long Throw
203292,
201993,
73374,
233572,
244674,Slide Tackle
246757,
264533,
254584,
255365,
228744,
254433,
262221,
252080,
202076,Long Ball Pass
202076,Long Throw
208730,
254172,
266448,Technical
271932,
228715,
260436,Long Ball Pass
239989,
235863,
272916,Power Header
272916,Acrobatic
272916,Aerial
220943,
275196,Technical
275196,Flair
247330,
213413,
254174,
259834,Power Shot
248112,
279885,
258468,
254215,Rapid
247949,Block
247949,Long Throw
246185,
240027,Incisive Pass
240027,Technical
240027,Flair
271046,Long Ball Pass
252016,Anticipate
222878,Finesse Shot
200525,Cross Claimer
200525,1v1 Close Down
263364,
224546,
257523,
224604,
194319,
238755,
266871,
217758,
70728,
189776,
274934,Long Throw
241982,Incisive Pass
241982,Long Ball Pass
241982,Intercept
244277,
252509,Technical
248579,Long Throw
271898,
236938,Rapid
236938,Flair
246243,
247601,Long Throw
201901,Intercept
201901,Slide Tackle
199647,
251905,
258813,Whipped Pass
238953,Finesse Shot
225001,Aerial
270403,Intercept
214682,Block
214682,Aerial
74021,
221964,
270002,
279874,
270923,
226296,
234186,Slide Tackle
237553,Cross Claimer
225738,
278351,
210870,Anticipate
210870,Slide Tackle
210870,First Touch
210870,Relentless
267864,
252574,
240730,
74025,
239627,
73288,
246613,
244891,Block
260344,Finesse Shot
260344,Technical
260344,Flair
262175,
237666,Aerial
227638,
244188,Rapid
244188,Quick Step
231014,
239084,
70172,
242312,Power Header
267476,Quick Step
276634,
186783,
254357,
258025,Flair
228382,
272604,
266543,
234099,Finesse Shot
259426,Finesse Shot
259426,Rapid
207716,
255837,
214961,Intercept
214961,Bruiser
71730,
190962,Power Header
190962,Block
190962,Bruiser
259164,
267872,
70216,
265738,Incisive Pass
265738,Technical
265738,Relentless
199002,
173531,
261435,Technical
258421,Slide Tackle
258421,Rapid
258421,Quick Step
244191,
203368,Dead Ball
245174,
253989,
202123,Trivela
256711,Technical
242841,Rapid
242841,Flair
242841,Quick Step
205352,
264735,
255540,Trivela
223499,
256934,Slide Tackle
233040,
236568,
199674,Power Header
199674,Long Ball Pass
257905,
273803,
277072,
243613,
270666,
258125,
205393,Block
253714,Technical
264543,Quick Step
264543,Acrobatic
258574,
272983,
73225,
256697,
222358,Technical
218877,
245176,Cross Claimer
261763,
257631,
72981,
239686,Anticipate
276442,
266446,Incisive Pass
255136,
239388,Slide Tackle
265783,Anticipate
277559,
213994,
242500,Power Header
242500,Anticipate
208812,Whipped Pass
272891,Long Throw
210616,
256018,Finesse Shot
263984,
251224,
277286,
248171,
209830,
248265,Long Throw
269748,
277442,
237188,
277367,
276052,
239573,
277052,
72589,
228513,
238776,
256544,
264209,Slide Tackle
277578,
240362,
206554,
233051,Whipped Pass
233051,Slide Tackle
233051,Rapid
233051,Flair
233051,Relentless
256380,
253374,Anticipate
269952,
257007,Finesse Shot
257007,Trivela
238489,
276289,
260991,
190239,Jockey
190239,Relentless
257104,Finesse Shot
251001,
224238,Aerial
277672,
243574,Rapid
263721,
268619,
261687,Cross Claimer
236522,Technical
203308,Anticipate
203308,Relentless
258667,Whipped Pass
72365,
229123,Technical
229123,Relentless
229123,Trivela
230126,Relentless
213434,Incisive Pass
213434,Trivela
258050,
246392,
238716,Bruiser
197716,
266873,
225544,Flair
225544,Trivela
240616,Rapid
259843,
270844,
244466,Long Ball Pass
275462,
246450,Rapid
254932,
73505,
263757,
261884,
264364,
73057,
224361,
275103,
274220,
258722,Technical
257575,
270485,
215211,Power Header
215211,Intercept
215211,Long Throw
248230,Rapid
248230,Quick Step
275742,
260772,Rapid
260772,Flair
268124,Technical
254941,
258564,
276311,
227837,
279905,
273539,Dead Ball
255924,
255406,
240175,
255192,
264414,
273559,
271976,
261221,
259159,
228033,
264763,
248004,
279075,
256556,
245384,
257917,Slide Tackle
261349,Rapid
268271,
278326,
260014,Press Proven
193627,Trivela
233056,Aerial
276275,
237250,
213093,Jockey
213093,Slide Tackle
261432,
236279,Power Header
237316,Long Ball Pass
268544,Far Reach
268544,Deflector
225536,Incisive Pass
225536,Rapid
190179,
246291,
271385,
237975,Long Throw
252698,Long Throw
202131,
276727,
271929,
253211,Footwork
258702,Intercept
228111,Power Shot
228111,Flair
237396,
231965,
258823,
271246,
275704,
254945,Flair
198024,Technical
198024,Relentless
71309,
273709,
237268,Long Throw
191079,Power Header
191079,Aerial
261325,
256194,
257116,Power Header
269565,Jockey
276256,
272568,
241452,Chip Shot
241452,Technical
255399,
271691,
238957,
206535,Long Ball Pass
206535,Relentless
254472,
275624,
222306,
277356,
225849,
242787,
72342,
237923,
270886,
224475,Cross Claimer
278557,
215820,
277432,
256555,Bruiser
256555,Long Throw
246849,
263239,
260716,Rapid
277758,
220352,
251235,
247985,
273978,Technical
257374,
210354,Technical
270704,Rapid
256953,Cross Claimer
278097,
173895,Footwork
198011,Power Header
224597,Finesse Shot
224597,Incisive Pass
224597,Aerial
262224,
234039,
229378,
204220,Power Shot
204220,Long Ball Pass
208752,
238319,Long Throw
278260,
278408,
263101,
251405,Jockey
251405,Block
251405,Anticipate
208096,Power Shot
208096,Pinged Pass
255155,
268697,
270877,Technical
270877,Trivela
245459,
228935,
252943,Trivela
262265,
266015,
255662,
273616,Technical
73596,
244507,
241587,Intercept
241587,Slide Tackle
233530,
279768,
212175,Long Ball Pass
212175,Far Throw
212175,1v1 Close Down
260818,Intercept
260818,Anticipate
260818,Bruiser
260818,Aerial
277870,
233782,Aerial
270011,
233492,Long Ball Pass
190742,
259230,
271979,
264581,
267698,
251851,
262981,
231139,
194785,
237933,
253386,Block
253386,Long Throw
257380,
257473,Rapid
257473,Flair
257473,Quick Step
279828,
254522,Jockey
199917,Dead Ball
266392,
184156,
244078,Dead Ball
242643,Long Ball Pass
235397,Technical
237175,Intercept
237175,Slide Tackle
264326,
248569,
243640,Long Ball Pass
253636,
242624,
241027,
72536,
255360,
192319,
275573,
264228,
277916,
270008,Trickster
256369,
269642,
264734,Slide Tackle
71998,Power Shot
71998,Flair
71998,Quick Step
193268,
224297,
201816,Anticipate
247912,
270756,Footwork
216461,
254703,
273602,
234934,
271596,
270400,
235573,
214969,
264092,
247073,
216526,Power Header
273538,
72694,
251230,
243650,Long Ball Pass
243650,Slide Tackle
259636,
70710,
273532,
269223,
211243,
264104,
278911,
70454,
232668,Slide Tackle
70156,
273591,Power Header
273591,Aerial
192241,Intercept
192241,Slide Tackle
216790,
238963,Long Ball Pass
238963,Anticipate
251688,Jockey
251688,Rapid
226510,Long Ball Pass
252773,Footwork
194122,
257779,
272941,
276283,
73598,
244942,Power Header
266218,
276734,
243866,
190178,Slide Tackle
266246,
267919,Block
232643,Slide Tackle
227878,Jockey
227878,Intercept
267684,
260648,
238179,Bruiser
238179,Aerial
276047,Slide Tackle
276047,Quick Step
228053,Quick Step
240608,Long Ball Pass
240608,Jockey
240608,Long Throw
226514,Long Throw
254333,
275707,
263674,
270331,Jockey
270331,Slide Tackle
270331,Rapid
270331,Long Throw+
228376,Power Header
228376,Aerial
269955,Footwork
274133,
248732,
255474,
240597,Footwork
240597,Cross Claimer
240599,Technical
200742,Power Header
255868,Rapid
255868,Aerial
71681,
267397,
240921,
279710,
269719,
169798,Cross Claimer
169798,Far Reach
248586,
231948,
200845,Finesse Shot
200845,Power Header
200845,Aerial
261032,
244083,
243203,
274952,
246860,
244262,
275622,
247286,
266600,
261563,
263130,
245893,Finesse Shot
245893,Incisive Pass
245893,Technical
235345,Flair
254695,
70187,
260443,Rapid
260443,Trivela
266257,Technical
232596,Intercept
239476,
248718,Long Throw
211143,Aerial
262094,
233006,
266808,
257244,
277930,
219661,Long Throw
261293,
279604,
204773,
261244,Flair
198811,Long Ball Pass
265752,
247376,
222798,Block
222798,Relentless
199266,
275318,Deflector
269978,
261449,Far Throw
261449,Footwork
230809,
258036,Long Throw
182365,
247123,Technical
238195,
256418,
214231,Anticipate
276090,
251275,
273047,Cross Claimer
231322,
212493,Rapid
275701,
237397,
246827,
210422,Cross Claimer
275101,
261401,Finesse Shot
261401,Technical
261401,Flair
261401,Trickster
276827,
216802,
243738,Jockey
212140,
261456,
277961,
263025,Incisive Pass
270554,
251104,
264696,
257914,Footwork
225766,Footwork
225766,Cross Claimer
70888,Flair
70888,Trivela
261114,
231107,Block
231107,Bruiser
231107,Aerial
220872,
243672,
243528,
236586,Rapid
236586,Quick Step
236586,Relentless
226651,Press Proven
225650,
256716,
227866,Incisive Pass
211827,
268273,
276067,
239742,
262102,Aerial
269707,
204044,Incisive Pass
244783,
239012,
71641,
252263,Rapid
261359,
219303,
274226,
261623,Long Throw
220964,
212018,Jockey
212018,Slide Tackle
254084,
233101,
239410,
270991,
73885,
244688,
276258,
259256,
247821,
244109,
258821,
266852,Rapid
263919,
268460,Rapid
210476,Cross Claimer
210476,Deflector
210502,
268267,
239329,
260923,
277180,
238969,1v1 Close Down
262776,
275411,Tiki Taka
275411,Press Proven
277305,Jockey
277305,Aerial
243344,
239797,Deflector
276309,
243891,
248091,
247844,
260497,
263371,Finesse Shot
263371,Long Throw
269564,
231408,Technical
277912,
278734,
254651,
271071,
224690,Bruiser
224690,Aerial
221826,Long Ball Pass
231956,
267457,Tiki Taka
259920,Jockey
259920,Technical
70838,
228577,Long Ball Pass
228577,Trivela
247195,
238103,Power Header
276668,Aerial
276822,
241140,
195361,Pinged Pass
195361,Anticipate
195361,Slide Tackle
195361,Long Throw
271359,
265812,Finesse Shot
265812,Technical
265812,Flair
269758,Technical
264294,
241693,Slide Tackle
275069,Chip Shot
273079,
270415,Long Throw
70129,
207606,Footwork
207606,Deflector
251465,
74017,
265342,
234372,
260744,
266890,Power Header
204820,
265997,Technical
265997,Relentless
186562,Power Shot
238840,
225133,
244551,
245769,Long Ball Pass
207905,Finesse Shot
207905,Flair
193185,Long Ball Pass
247519,Rapid
204785,
206165,
257833,
222419,
71292,
247120,
240499,Technical
264221,
272060,
214308,
207465,
244780,
232102,
256442,Flair
256442,Relentless
202570,
274068,Technical
259272,Long Throw
237205,
192970,
215758,Relentless
225998,
231131,Rapid
274770,
221696,Technical
242199,
207610,Far Throw
207610,Footwork
265416,
265535,
273658,
258925,Rapid
71074,
209007,
271741,
247354,
232519,Rapid
254859,Technical
254859,Flair
73607,
262045,
215693,
236342,Rapid
244167,
221656,
276304,
254454,
221847,Long Ball Pass
221847,Tiki Taka
221847,Slide Tackle
248002,Power Header
202910,
246126,
266210,
235915,Finesse Shot
235915,Whipped Pass
226208,
226791,Jockey
72159,Press Proven
276820,
255855,
275297,
240524,
236860,
257768,
271321,
278154,
238242,Intercept
238242,Slide Tackle
268903,
270617,
227758,Relentless
239666,
243302,
251307,
214884,
255457,
247528,
257121,Rapid
270491,
255033,Slide Tackle
255033,Long Throw
268102,
257717,
223977,Rapid
223977,Quick Step
263192,
251956,Long Throw
240170,
243696,Finesse Shot
243696,Whipped Pass
270460,
262732,
255479,
213151,Long Ball Pass
213151,Whipped Pass
213151,Long Throw
253693,
255091,
254418,Rapid
271807,
204297,Long Ball Pass
204297,Intercept
204297,Aerial
235728,Long Ball Pass
235728,Block
211581,
209359,Long Ball Pass
209359,Intercept
221486,Long Throw
255049,Finesse Shot
255049,Bruiser
255049,Rapid
255049,Flair
255049,Quick Step
219510,
235760,
266897,Flair
231460,Finesse Shot
204687,Long Throw
187916,
227509,
267688,
276610,Flair
276610,Acrobatic
255144,
262831,Chip Shot
270454,
268816,
264738,
204458,
186508,Far Throw
244076,
70725,
252868,
241093,
244056,
268558,
247185,
211228,Incisive Pass
211228,Press Proven
252716,Bruiser
252223,Bruiser
252223,Aerial
279109,
256252,
274409,
273797,
252320,
229718,Technical
235715,
279770,
279811,
271006,
263582,Press Proven
248245,
256215,
258843,Quick Step
263786,
232212,
71115,
219845,
223855,
263789,Flair
259739,Technical
240903,
244834,
71218,
246777,
233719,Jockey
233719,Anticipate
267635,
262591,
176895,Far Throw
274546,
223174,
252974,Finesse Shot
252974,Technical
252974,Flair
269249,Jockey
269249,Anticipate
73017,
269888,Rapid
242791,
268620,
71066,
262420,
240355,
277687,
266644,
277181,
279897,
276977,
256053,
206555,Far Throw
234576,Long Ball Pass
264752,
253569,
274521,
273541,
243831,
191730,Rapid
239708,
70966,
252072,
246137,
243603,
274065,Rapid
202754,
253250,
183244,Far Throw
183244,Cross Claimer
203415,Long Ball Pass
203415,Flair
275985,
224421,
258033,
222235,Power Header
256170,
257131,
236989,
243345,Intercept
243345,Bruiser
260920,Finesse Shot
260920,Technical
260920,Flair
181989,Finesse Shot
266161,Finesse Shot
253713,
255015,
251449,
259189,Technical
259189,Flair
247199,
238132,
259606,
262342,
256952,Long Throw
264157,
264753,
260078,Whipped Pass
260078,Jockey
260078,Slide Tackle
252209,
227362,
257508,Long Throw
213094,
229518,
202528,
261480,
275253,
259582,Long Ball Pass
259582,Press Proven
251295,
242436,
252861,Slide Tackle
248071,
222909,Long Ball Pass
275823,
270387,
207589,Cross Claimer
255798,
279509,
265732,
264431,
271267,Technical
271267,Flair
267852,Technical
236304,Jockey
236304,Block
236304,Intercept
256417,Relentless
262029,
270698,
72166,
274744,
244522,
265789,
261025,Technical
237875,Block
237875,Slide Tackle
237875,Acrobatic
243959,Jockey
243959,Anticipate
243959,Long Throw
257051,
229816,
193344,Incisive Pass
193344,Long Ball Pass
240865,
203969,
262593,Whipped Pass
262593,Technical
246804,
276798,
234910,
261141,
251006,
72267,
214139,
264196,Rapid
263312,Technical
242302,
73333,
260379,Technical
253010,
250754,
235815,
258644,Technical
279832,
271668,
225213,Far Throw
225213,1v1 Close Down
268128,
250884,
202660,
256110,
233212,Long Ball Pass
233212,Jockey
233212,Intercept
263343,Technical
263343,Flair
200806,Long Ball Pass
200806,Intercept
71532,
222625,Jockey
222625,Aerial
233050,Press Proven
247731,Long Ball Pass
210389,Rapid
239147,
262541,
243817,
252555,
221633,
271146,
268560,
253656,
276959,
258866,
270587,
264033,Anticipate
243735,Cross Claimer
277998,
213670,
274850,
209761,Long Ball Pass
209761,Slide Tackle
263169,Technical
263169,Flair
229731,
239772,
273548,
72775,
237341,Aerial
253112,
279934,
269306,
257207,Long Ball Pass
257207,Slide Tackle
207646,Long Ball Pass
207646,Intercept
226116,
271507,
251079,
201035,
255527,
260004,Rapid
260004,Flair
260004,First Touch
234293,
244403,
205892,Power Header
190311,
248711,
266098,Technical
266098,Flair
251594,Incisive Pass
251439,
225694,
220894,
223186,
225310,
192695,Jockey
263918,
206562,
248168,
228642,Finesse Shot
228642,Technical
228642,Flair
255700,Rapid
269467,Intercept
262251,
72624,
263393,
255900,Deflector
240150,
275517,
255767,Rapid
255767,Flair
258616,
73471,
279605,
241039,Technical
276591,
257723,
263901,
234638,
264485,Long Ball Pass
239974,
198642,
231634,Anticipate
231634,Slide Tackle
231634,Bruiser
231634,Aerial
252098,
71239,
209293,
244117,
226266,Technical
226266,Flair
263701,Technical
224115,Jockey
224115,Slide Tackle
224115,Long Throw
261420,Technical
244221,
262295,
203060,Slide Tackle
203060,Relentless
274245,
273657,
255211,
262039,Quick Step
263457,Rapid
237772,
242134,
186611,
256162,
262726,
179746,Power Header
179746,Aerial
270881,
234783,
275192,Long Ball Pass
275192,Aerial
245539,Finesse Shot
212693,Intercept
212693,Rapid
206565,Finesse Shot
206565,Technical
220911,
199088,Anticipate
199088,Rapid
222420,
224307,
270664,
208675,Finesse Shot
236242,
246054,
264211,
71973,
219458,Aerial
221953,Dead Ball
221953,Whipped Pass
221953,Quick Step
228834,Long Throw
72584,
239023,
261457,Technical
173734,Power Header
173734,Long Ball Pass
173734,Bruiser
266174,
72776,
243284,Long Ball Pass
254083,
269151,
230653,
236363,
205818,
228159,Jockey
228159,Anticipate
228159,Relentless
228159,Aerial
208999,Trivela
72872,
231954,
275952,
247677,Anticipate
247677,Relentless
241318,Long Ball Pass
241318,Bruiser
232083,
223134,Long Ball Pass
245355,Intercept
270368,Quick Step
270368,Aerial
223107,
244085,Technical
244085,Flair
244085,Trivela
234296,Flair
237919,
248839,Rapid
228534,
232857,Whipped Pass
244258,
70766,
230046,
253775,
261098,
254294,Power Header
254294,Jockey
277483,Intercept
277483,Technical
277483,Trivela
264392,
269259,Trivela
270535,Technical
200672,Long Ball Pass
200672,Intercept
200672,Slide Tackle
200672,Aerial
72586,
243088,Slide Tackle
279256,
234861,Block
234861,Anticipate
264785,
243949,
247092,
70496,
263211,
263702,Power Header
73080,
270652,
278446,
240528,
232865,
173891,Bruiser
173891,First Touch
173891,Press Proven
173891,Long Throw
260895,Trivela
238629,
248836,
241809,
209565,
231801,Long Ball Pass
209027,
243153,
221373,
211389,
271272,Whipped Pass
271272,Jockey
271272,Block
271272,Intercept
260142,Slide Tackle
277568,
275221,Technical
204348,
272102,
255094,
253821,
266331,
261183,
241695,Rapid
241695,Quick Step
212940,
273898,
277346,
258510,
274486,
253913,Finesse Shot
253913,Power Header
279050,
255177,
246189,
221926,Flair
274535,
251312,Whipped Pass
251312,Block
226950,Aerial
260109,
260990,Technical
258805,
263906,
208965,Slide Tackle
271631,
228191,Power Header
228191,Block
246950,
210926,Pinged Pass
210926,Long Ball Pass
275292,
256598,Technical
276969,
231383,
271459,
240328,
276212,
247115,
70164,
243347,Long Ball Pass
243347,Anticipate
236946,
256510,Long Ball Pass
260798,
276292,
259209,Finesse Shot
259209,Chip Shot
269823,Technical
233804,
277303,
267959,
263110,
244677,Long Ball Pass
256036,
189691,
260010,
248401,
255312,Rapid
237036,
247121,
274202,
205139,Long Ball Pass
205139,Bruiser
205139,Aerial
273594,
225134,Cross Claimer
225134,1v1 Close Down
235808,Long Ball Pass
235808,Block
244028,Intercept
244028,Slide Tackle
244028,Bruiser
261565,
264416,Rapid
193057,
247140,
247957,
235814,
264423,
241921,
273649,Power Header
253013,Power Header
255205,
265108,
271475,
276189,
258910,
248101,Long Ball Pass
260156,
225336,Technical
270993,
188872,Long Ball Pass
188872,Long Throw
275878,
270966,
225026,
194769,Quick Step
73118,
250758,Long Ball Pass
250758,Jockey
250758,Block
250758,Anticipate
242509,Technical
277263,
207499,Power Header
234496,Finesse Shot
190490,Chip Shot
190490,Flair
263844,
266375,
248174,Flair
248174,Trickster
257235,
254685,Intercept
70332,
257532,
268738,
224487,
238703,
206431,
203175,
190698,
251219,Technical
251219,Flair
243688,Long Throw
252379,
234227,Incisive Pass
234227,Technical
222095,Cross Claimer
206549,
257009,Rapid
257009,Quick Step
73729,
173533,
71715,
248259,
279071,
203215,Long Ball Pass
203215,Footwork
241058,
243711,
261185,
235558,
238758,Long Ball Pass
254113,
212990,Trivela
225799,
264797,
187154,Long Ball Pass
187154,Aerial
258149,
246310,
253359,
73413,
279841,
157804,
235942,
210509,
251685,
277197,
227525,
266050,
214887,
258920,
187898,Technical
187898,Flair
247405,
238974,Long Throw
271445,
264536,Rapid
264536,Quick Step
241485,Rapid
246930,
186130,
273652,
262082,
261276,Intercept
261276,Rapid
157407,
262523,
241409,
256500,
223918,
264677,Finesse Shot
276438,
241692,
184148,
277349,
243869,Jockey
213018,Intercept
251030,
71249,
229182,
259456,
257887,
242240,Long Ball Pass
242240,Jockey
242240,Intercept
242240,Anticipate
259018,
277501,
258373,
209493,Long Ball Pass
209493,Jockey
209493,Block
209493,Anticipate
209493,Long Throw
71227,
252587,Finesse Shot
234173,
254718,
73070,
222947,Aerial
270909,
70545,
258763,Footwork
239019,Far Reach
240481,
254503,
238930,
276070,
259747,
244762,
274728,
73645,
263677,Slide Tackle
277985,
264079,
240735,
269747,
247722,Technical
247722,Flair
247946,
264505,
264269,Block
271495,
266486,
257406,
70084,
71261,
245039,Technical
271403,
270376,
205752,Rapid
205752,Flair
227653,
200812,Jockey
216524,
268536,Long Throw
271923,
239371,
276657,
270073,Technical
270073,Flair
230847,Rapid
278225,
73218,
254513,
71231,
266736,
261695,Slide Tackle
258635,
263841,Anticipate
260326,
260228,
275431,
277118,
244280,
241875,
169493,
244054,Incisive Pass
244054,Long Ball Pass
244054,Slide Tackle
260195,
164769,Power Header
211105,Deflector
237177,
71613,
278077,
240026,
242975,
235216,
268433,
177340,
225564,
239182,Bruiser
239351,
222183,Intercept
248011,
219482,
259915,
278020,
277986,
219796,
262005,
212923,Rapid
257019,
259544,
274080,
278949,
259271,
247474,
229194,
275281,
72774,
235329,Long Throw
260402,
268394,
272324,Slide Tackle
272324,Bruiser
244708,Rapid
255538,Slide Tackle
255538,Bruiser
271317,
266118,
71400,
271250,
239590,Jockey
269273,
190560,Power Header
274377,Trickster
263197,
266556,
269406,
243279,Rapid
257341,Rapid
257341,Quick Step
268729,
231303,
221807,
242108,Pinged Pass
242108,Long Ball Pass
225305,
225075,Finesse Shot
225075,Technical
254469,
219865,
72147,
234489,
205062,
271856,
240141,Slide Tackle
240141,Long Throw
72759,
269963,
203309,Finesse Shot
261662,
