id_player,stat_acceleration,stat_agility,stat_jumping,stat_stamina,stat_strength,stat_aggression,stat_balance,stat_ballControl,stat_composure,stat_crossing,stat_curve,stat_def,stat_defensiveAwareness,stat_dri,stat_dribbling,stat_finishing,stat_freeKickAccuracy,stat_gkDiving,stat_gkHandling,stat_gkKicking,stat_gkPositioning,stat_gkReflexes,stat_headingAccuracy,stat_interceptions,stat_longPassing,stat_longShots,stat_pac,stat_pas,stat_penalties,stat_phy,stat_positioning,stat_reactions,stat_sho,stat_shortPassing,stat_shotPower,stat_slidingTackle,stat_sprintSpeed,stat_standingTackle,stat_vision,stat_volleys
228972,65,52,79,70,71,57,55,39,43,28,28,60,53,41,36,29,32,13,14,8,10,11,71,54,35,23,61,33,40,68,30,64,32,37,45,63,58,65,29,28
73920,62,60,61,58,54,36,64,55,53,41,49,23,18,60,64,68,55,6,9,13,6,8,62,14,38,61,60,47,71,52,56,61,63,47,58,21,58,21,56,53
262865,27,29,51,19,56,22,45,13,21,11,14,27,5,63,11,5,13,60,54,56,58,63,15,13,17,8,60,56,15,58,7,60,54,26,42,12,26,15,40,7
272387,70,77,61,55,58,40,84,63,55,47,54,20,13,64,61,65,36,11,6,9,8,7,54,17,44,58,69,50,61,54,58,50,62,54,60,20,68,18,54,54
228582,49,32,44,26,33,18,60,17,27,13,16,45,12,61,17,11,13,65,58,55,58,61,14,18,24,13,65,55,19,58,16,53,58,24,41,19,40,15,18,16
236802,73,77,67,52,58,40,53,60,62,33,35,23,16,62,61,60,38,7,8,12,8,5,58,16,35,52,71,45,64,53,61,55,58,56,61,20,70,24,49,48
265782,18,22,49,27,58,28,22,12,26,11,13,21,6,59,8,6,11,59,64,61,56,59,13,7,15,7,59,61,18,56,6,51,64,26,46,13,26,10,29,6
274710,72,72,66,45,58,55,79,66,64,53,55,58,59,67,66,58,45,15,12,10,5,8,55,58,59,56,71,57,45,55,57,60,56,61,55,56,71,58,58,42
244511,63,58,64,86,63,65,59,57,58,40,52,54,51,57,56,52,39,12,13,7,6,8,56,55,60,49,63,55,43,69,55,57,53,64,61,51,63,57,55,44
272452,55,57,65,62,67,59,56,55,49,49,37,60,60,54,53,39,39,5,6,7,10,12,60,56,49,35,54,51,46,64,42,58,37,58,31,59,54,62,48,28
278178,62,36,72,62,71,52,44,52,40,39,24,61,59,45,42,24,27,6,9,11,7,9,63,58,57,25,61,45,39,65,27,45,28,58,37,60,60,64,28,29
272454,66,65,64,54,56,41,55,62,52,47,43,26,22,60,59,62,36,8,13,10,12,10,61,18,42,61,64,49,70,53,61,54,62,54,63,15,63,27,51,52
72722,68,65,68,58,70,53,54,34,52,28,25,61,60,42,39,25,28,6,11,12,8,7,57,59,64,22,69,50,42,64,27,56,28,61,41,61,70,63,56,23
72541,60,60,47,66,49,58,70,63,49,48,52,48,32,61,61,59,53,12,10,13,7,7,48,60,58,58,64,56,44,55,58,61,57,61,57,49,68,57,56,42
262939,26,28,55,27,64,20,25,16,31,11,11,26,12,65,13,7,11,60,57,55,56,65,14,14,28,7,60,55,12,56,12,60,57,21,41,11,25,12,33,5
247612,84,71,53,52,42,25,74,63,54,56,69,19,18,63,61,59,58,9,13,8,8,14,46,15,40,51,80,51,58,42,55,56,56,48,56,15,77,16,53,52
72368,33,31,49,31,51,21,45,20,41,14,12,33,15,61,10,12,14,62,61,60,63,61,14,12,14,14,62,60,15,63,10,41,61,21,45,12,32,15,51,15
275639,64,60,54,39,53,58,75,63,49,36,40,49,41,61,60,59,38,13,12,6,13,10,50,47,66,52,66,57,38,51,57,56,55,70,54,53,67,58,58,43
71843,71,63,71,56,67,28,61,59,50,30,36,19,15,59,58,61,41,11,12,6,5,9,58,13,38,56,69,43,60,57,59,57,59,48,59,17,67,15,55,56
216453,73,73,66,54,59,54,77,57,58,59,56,56,55,60,59,47,49,8,13,9,8,8,55,55,56,49,71,57,48,57,54,53,48,58,52,55,70,57,55,34
277516,54,51,66,59,73,63,57,45,41,25,24,59,60,42,34,24,20,7,11,8,11,11,57,58,42,17,58,39,39,67,29,55,25,52,30,59,62,60,37,28
222174,58,67,62,72,62,62,71,60,58,45,49,57,56,60,57,48,48,9,10,13,14,15,55,61,54,56,55,53,44,65,51,58,51,59,52,52,52,57,54,53
221831,64,72,46,73,52,61,86,62,58,47,58,43,45,62,57,54,59,6,10,15,11,15,41,56,57,60,64,57,53,59,58,58,56,58,57,35,64,36,64,50
273907,53,42,78,65,80,54,55,41,43,32,31,61,58,40,35,24,29,8,12,11,14,14,57,59,40,22,55,35,47,71,30,48,29,37,43,68,57,65,31,27
273036,78,66,75,65,74,68,64,55,50,52,53,54,55,55,52,39,33,6,13,9,5,9,54,56,54,36,75,51,38,71,48,55,40,53,45,56,73,52,48,36
276102,18,35,52,24,62,29,46,16,25,12,13,22,6,60,12,7,10,64,60,60,55,60,16,14,19,8,64,60,12,55,9,52,60,25,45,16,29,12,39,8
71867,55,55,47,72,55,57,70,56,53,57,32,56,55,56,54,36,28,11,13,9,13,11,43,56,51,32,56,52,42,59,55,59,36,57,37,58,57,61,50,28
263186,75,79,54,58,55,50,83,57,60,50,49,30,28,62,60,55,42,8,8,9,12,14,40,30,44,63,76,52,49,55,59,52,58,54,62,30,76,30,61,47
263137,18,29,41,27,49,16,26,22,28,14,14,17,7,64,8,9,10,64,58,54,53,64,12,13,17,8,64,54,18,53,4,59,58,25,41,12,16,10,27,8
202198,67,66,71,59,75,45,51,58,57,57,33,26,21,59,60,60,40,16,10,15,13,10,56,25,43,57,68,52,56,65,58,61,58,55,58,22,69,22,56,49
72167,65,58,44,60,43,35,61,64,52,63,38,26,24,59,57,59,37,7,14,12,10,13,48,20,58,45,68,58,52,46,60,48,54,62,56,25,70,24,57,41
259186,62,60,57,65,62,58,83,60,55,50,45,58,58,60,58,47,38,13,7,9,13,13,47,58,63,54,61,58,46,62,55,60,50,65,55,58,61,60,58,40
233950,74,74,66,68,63,60,68,62,52,48,56,36,44,64,64,60,53,12,10,8,14,13,51,32,44,55,72,53,61,64,60,56,59,57,58,24,71,30,55,58
267472,63,71,57,56,64,55,73,60,58,50,45,56,60,62,60,55,50,13,13,14,13,8,45,60,62,58,65,58,50,60,50,60,55,63,58,54,67,54,61,45
70840,68,60,64,56,66,55,55,61,58,57,38,27,26,59,59,55,37,14,5,6,13,9,52,20,53,52,69,53,53,61,57,59,54,55,56,29,69,24,55,43
203210,52,60,70,77,81,68,58,52,56,37,49,58,58,53,51,36,45,13,8,15,14,11,56,59,52,25,51,51,42,77,39,59,38,56,52,57,50,59,55,43
271210,34,30,47,34,51,34,50,13,32,8,12,38,5,63,7,6,11,62,60,65,58,63,6,6,20,5,62,65,15,58,6,47,60,27,49,8,43,9,40,5
73582,75,68,56,40,56,31,61,55,51,48,47,24,20,58,60,70,41,10,10,7,10,15,43,21,33,55,75,46,55,47,65,50,64,41,66,22,75,24,65,43
279505,73,50,77,60,70,35,54,55,46,48,50,23,18,52,50,57,52,11,5,7,10,10,70,17,50,55,74,53,65,61,62,50,56,59,54,18,75,17,49,53
223069,43,34,64,67,91,60,32,39,52,32,28,58,57,38,35,39,28,10,16,11,9,7,61,58,35,22,53,36,36,77,50,51,36,44,43,57,62,59,33,25
274510,69,72,63,62,61,56,60,65,50,44,38,40,31,62,60,61,40,13,11,13,9,11,54,46,56,48,69,53,52,60,64,62,54,58,50,34,69,43,60,30
71356,59,48,69,60,70,53,52,43,45,51,38,60,57,43,40,33,27,5,12,11,10,11,64,60,52,41,59,52,40,64,34,58,37,59,43,60,59,63,48,26
276087,17,35,48,22,57,19,21,15,22,11,10,17,5,61,13,6,12,57,62,62,61,61,14,9,17,6,57,62,10,61,4,50,62,23,47,12,17,11,38,6
278318,66,53,54,48,60,64,50,58,53,34,30,57,59,50,42,29,37,15,14,14,13,9,44,60,58,27,65,52,43,58,35,62,33,61,44,58,64,58,57,29
251597,74,75,72,74,68,38,60,56,59,54,50,28,24,59,58,62,41,7,7,8,5,10,59,24,45,58,72,55,63,64,57,59,60,59,58,22,71,26,60,59
265581,67,63,56,66,56,66,69,59,53,45,43,54,52,57,53,43,40,8,13,12,11,13,49,59,63,43,65,58,45,61,55,63,45,67,52,51,64,56,61,36
230094,43,64,65,55,71,75,55,59,65,56,54,35,20,60,61,61,45,14,6,5,11,12,65,41,53,61,46,58,70,68,60,52,63,61,67,28,48,38,61,67
227880,34,58,62,49,75,67,43,52,58,56,42,59,60,52,50,22,38,10,14,13,15,9,60,58,50,48,42,53,36,66,44,56,36,55,56,58,49,59,53,30
277368,72,68,76,63,72,66,67,60,58,38,40,36,30,59,55,60,35,10,8,8,10,15,60,30,40,56,70,45,56,69,57,54,59,50,61,30,69,40,50,54
222192,77,70,63,85,69,56,71,59,42,61,54,49,47,61,62,45,46,16,14,7,13,14,42,52,53,42,76,55,53,70,56,54,47,58,53,48,75,53,46,41
277589,66,63,60,54,67,61,61,54,45,54,40,58,58,45,31,20,31,8,11,13,14,8,47,62,48,20,67,48,42,62,25,59,25,54,37,55,68,59,40,23
261260,28,31,51,17,55,29,26,19,24,22,21,27,26,61,17,11,20,59,60,60,59,61,14,23,21,12,59,60,17,59,15,50,60,31,45,13,26,17,53,11
266122,72,77,54,71,58,53,73,63,55,55,58,47,44,64,64,53,54,6,7,5,9,6,40,44,57,54,71,60,45,60,56,53,52,64,51,50,71,52,63,48
256486,76,83,50,35,32,25,82,65,57,56,56,23,22,67,66,53,40,10,14,7,14,5,37,18,51,48,73,55,44,32,52,47,49,58,45,22,71,24,54,41
225406,44,32,61,24,64,23,58,14,31,17,21,43,14,61,20,13,13,61,58,59,55,61,16,23,25,16,61,59,28,55,12,62,58,31,44,20,41,16,52,16
273770,62,64,61,37,64,46,80,65,66,59,62,44,44,63,60,53,58,8,12,15,10,7,50,28,66,50,57,64,57,54,52,53,54,69,63,52,52,51,62,49
258416,72,67,49,55,53,38,71,61,52,55,49,26,22,61,60,50,41,11,13,11,6,11,34,19,50,43,73,54,53,50,53,58,49,59,52,32,73,30,54,47
201864,42,37,61,28,68,34,52,23,40,14,14,40,18,60,14,14,14,60,60,57,59,60,14,18,35,14,60,57,20,59,12,52,60,35,43,15,36,17,42,17
241349,66,69,71,82,73,59,65,59,48,31,30,55,52,57,54,21,27,11,11,14,6,6,58,55,56,20,68,50,38,72,51,57,31,58,56,55,69,58,59,28
275093,68,57,51,63,55,52,60,58,41,53,38,58,57,57,58,47,35,10,13,7,14,7,43,61,36,29,64,47,53,56,60,55,44,51,49,59,61,61,46,28
248123,70,63,53,61,50,60,72,59,56,52,38,50,48,61,62,54,41,9,6,10,11,13,49,52,53,56,68,56,57,55,52,52,55,64,60,49,66,51,58,42
270940,61,67,54,51,49,43,69,62,49,31,36,24,25,63,65,64,35,15,8,11,10,7,55,18,38,59,65,43,48,49,62,56,61,53,64,13,68,21,44,51
70903,65,54,58,56,57,50,61,52,55,55,34,58,61,53,53,30,40,9,8,9,12,13,51,53,57,36,67,52,35,55,49,55,37,58,49,58,69,59,43,38
202465,52,73,55,34,67,69,75,60,63,59,59,58,57,62,59,55,63,7,14,8,7,9,47,60,64,60,52,63,64,59,60,62,58,64,63,59,52,62,64,56
212560,47,50,63,29,68,20,50,27,26,15,20,48,21,61,15,15,16,59,59,56,59,61,17,16,49,20,59,56,30,59,7,55,59,40,42,19,49,20,48,14
279787,55,48,70,56,73,50,48,40,40,27,22,63,58,33,22,16,21,10,10,8,12,8,63,64,29,25,54,29,36,64,28,40,24,35,38,66,53,67,25,23
223941,79,76,68,68,70,79,71,55,47,54,41,54,54,58,57,38,37,12,8,13,14,11,47,52,42,43,80,49,38,71,52,53,40,52,39,54,81,56,50,39
230971,47,35,54,25,54,34,54,24,34,10,12,46,7,61,15,8,11,61,59,56,59,61,12,14,44,9,61,56,15,59,9,55,59,40,42,13,45,14,47,10
278666,64,62,72,51,71,51,52,60,51,51,30,59,51,48,35,36,35,14,14,9,6,8,62,55,55,41,65,51,35,62,32,48,39,65,52,57,66,70,32,25
271002,71,75,50,57,32,59,86,68,46,45,37,55,48,65,62,44,36,8,11,11,12,10,55,57,62,56,68,57,46,45,57,58,49,67,56,57,66,60,59,42
252342,28,28,47,18,51,25,32,11,23,12,14,24,9,59,6,7,10,60,60,56,59,59,11,13,21,8,60,56,15,59,5,58,60,20,42,13,18,10,24,5
275149,21,33,49,27,55,33,49,28,32,20,19,20,9,60,15,14,17,57,63,61,55,60,16,8,34,11,57,61,19,55,9,59,63,25,46,19,19,20,42,9
267466,72,72,42,60,44,45,77,57,49,51,30,56,60,57,51,27,31,12,6,7,6,12,36,65,44,25,73,48,31,48,52,60,28,54,29,50,73,55,47,26
275146,58,44,65,63,73,62,55,46,41,42,22,60,62,37,24,15,19,10,7,12,7,9,53,58,40,18,56,41,25,68,31,55,20,52,30,58,55,62,33,15
274083,17,28,44,20,54,19,34,14,22,13,12,23,7,62,6,5,13,61,58,56,59,62,11,9,25,9,61,56,11,59,6,50,58,18,42,14,32,13,57,9
72018,74,69,71,59,73,57,62,50,52,53,50,56,52,52,48,42,35,12,10,7,14,10,50,56,52,44,75,52,41,66,43,56,45,60,53,57,76,61,40,43
72621,75,71,51,63,52,46,81,59,52,60,47,51,49,62,61,50,31,14,10,8,6,5,39,57,57,53,73,57,40,54,57,58,51,59,57,51,72,54,58,30
266176,66,52,70,63,71,55,46,58,51,45,26,58,57,56,56,16,27,7,12,11,11,13,58,58,58,21,67,47,32,66,34,59,22,60,33,58,68,59,29,18
250804,53,64,56,40,53,21,49,30,50,15,12,58,15,60,17,9,14,60,61,60,59,60,12,14,32,8,60,60,10,59,9,51,61,36,45,12,65,15,38,11
264029,75,75,49,66,46,48,57,49,40,58,43,57,56,55,56,26,32,15,8,14,8,11,44,56,33,22,75,45,36,52,46,51,27,49,25,56,75,62,39,26
227970,62,66,72,80,73,64,71,57,58,41,47,57,55,57,53,50,46,15,10,8,16,8,60,56,58,56,62,52,45,73,50,53,52,57,55,58,62,59,52,41
247224,32,35,55,35,62,18,32,14,27,12,14,33,19,60,12,6,13,61,65,59,60,60,12,23,24,5,61,59,19,60,4,42,65,16,44,14,35,11,41,9
219657,46,30,61,20,65,26,55,30,39,20,15,45,9,60,14,9,20,60,57,56,58,60,14,24,30,6,60,56,30,58,8,62,57,37,42,14,44,13,20,10
277968,73,72,56,59,49,35,58,66,51,45,42,50,49,64,64,43,50,13,10,9,10,13,52,47,63,57,74,58,48,49,55,54,51,66,62,55,74,49,59,44
265829,68,60,59,65,55,68,53,54,53,64,63,55,56,54,53,49,65,8,12,13,12,9,53,54,58,53,67,59,42,60,49,52,52,55,62,55,67,56,60,49
271107,64,61,69,55,69,51,49,57,50,39,39,59,64,57,57,35,45,7,8,15,8,13,60,55,57,40,63,51,51,62,33,57,38,58,43,57,63,58,52,37
271191,20,32,46,17,54,22,45,20,41,13,24,24,6,63,14,8,26,61,57,60,55,63,12,14,30,8,61,60,18,55,4,60,57,35,45,10,29,11,43,5
272932,66,68,56,75,54,72,66,63,56,51,48,51,51,60,56,56,37,11,5,9,15,14,52,51,59,54,69,57,39,63,55,60,55,63,61,50,72,52,58,44
193771,59,75,61,73,62,39,75,60,63,55,54,54,53,61,58,56,55,11,15,8,11,12,43,52,59,58,55,59,53,60,56,59,57,62,61,55,51,58,59,56
264691,72,67,61,70,60,68,74,60,51,62,45,52,50,61,61,50,44,8,9,15,13,14,45,53,51,56,70,54,52,64,50,53,54,53,66,55,69,56,55,36
264115,65,63,54,65,52,62,80,60,58,60,53,62,62,58,53,35,37,12,8,5,12,8,50,62,60,33,65,58,35,57,52,55,38,63,47,62,65,65,53,33
247836,69,75,55,67,61,58,72,56,55,61,58,53,53,59,56,42,49,11,9,9,11,8,44,53,51,42,72,56,40,62,47,57,44,55,52,54,75,55,58,35
72617,81,75,58,65,55,51,66,57,50,59,57,51,51,60,61,28,55,11,13,8,12,7,40,49,53,34,78,57,38,57,48,49,30,58,26,58,75,55,57,28
259629,76,53,74,61,70,66,71,58,55,41,51,29,24,56,54,59,49,14,8,14,6,7,56,29,49,55,77,51,58,67,59,56,58,59,59,26,78,27,51,52
201172,61,72,69,62,65,60,71,60,62,61,60,58,57,63,63,63,55,14,15,15,8,10,68,58,57,53,63,60,55,63,59,63,60,62,65,54,65,57,61,50
243117,77,62,80,70,74,34,42,55,43,50,46,24,33,57,59,60,34,6,14,14,8,11,60,10,34,51,75,48,58,65,60,60,57,52,60,11,73,18,52,41
224555,36,39,42,42,41,14,44,12,29,19,19,36,19,61,21,17,14,62,58,55,58,61,15,20,28,18,62,55,23,58,15,57,58,26,41,14,36,16,35,18
277284,27,27,51,21,59,25,23,10,21,14,14,24,9,58,7,5,12,65,58,56,59,58,12,11,18,5,65,56,19,59,8,51,58,22,42,13,20,11,27,9
261455,68,59,67,51,67,44,55,65,42,45,51,22,18,62,64,57,30,7,11,6,14,11,56,17,30,45,74,45,55,58,57,55,55,53,60,19,78,20,42,50
237999,67,64,55,78,62,60,69,64,51,51,63,53,56,62,60,55,40,15,14,13,7,14,44,51,60,58,66,58,40,65,65,60,56,63,64,53,66,53,60,36
277272,67,51,68,46,68,68,53,60,51,36,49,58,56,54,51,31,26,9,10,13,9,13,58,55,55,27,70,49,39,63,27,51,34,61,50,58,73,63,40,31
279115,68,67,45,52,48,46,65,62,40,60,49,54,55,59,58,28,36,5,7,5,7,7,43,54,39,29,71,52,32,48,38,53,29,63,30,54,74,57,40,27
224669,60,66,54,66,57,61,69,60,57,58,57,52,57,60,58,53,63,11,7,10,9,13,47,52,58,58,61,60,45,60,58,56,53,61,52,46,62,50,62,49
259266,70,74,64,70,61,60,83,65,57,51,51,56,58,65,62,38,48,11,14,5,10,12,42,61,63,45,69,59,35,63,46,54,43,64,52,53,69,57,58,41
72770,32,21,52,26,58,27,30,19,30,13,10,29,9,63,12,8,12,61,60,63,62,63,12,9,24,9,61,63,13,62,4,40,60,27,47,11,25,14,29,8
258647,73,69,85,74,75,49,65,59,52,33,35,59,59,50,39,25,28,12,6,14,15,14,59,57,45,31,69,44,32,70,26,49,30,59,41,61,66,59,33,28
241335,81,83,59,81,40,63,75,66,58,32,36,60,57,67,65,46,33,13,10,9,6,12,57,60,53,45,80,48,39,56,61,69,44,60,37,57,80,64,48,31
224602,71,71,69,73,59,65,62,55,58,58,45,55,53,57,54,41,31,13,15,12,13,8,61,55,48,35,70,53,39,64,57,54,43,55,58,53,69,54,56,29
182409,59,72,75,59,78,66,77,59,60,60,62,57,56,60,56,53,61,7,14,6,8,7,65,53,53,56,45,59,62,71,56,58,56,59,64,57,34,58,59,51
182096,64,64,58,55,62,62,70,59,62,59,68,48,53,59,57,53,70,14,6,7,15,13,47,54,60,59,66,61,61,60,58,56,55,62,56,37,68,42,60,47
279573,72,58,60,58,57,54,62,58,48,55,54,58,60,55,53,32,27,11,7,11,9,10,49,58,38,27,65,49,36,57,44,55,34,57,44,54,60,60,39,25
70109,52,52,64,64,71,58,56,58,54,42,41,55,57,56,57,45,30,7,12,9,15,10,55,53,59,41,53,53,40,66,56,54,47,63,56,54,54,56,49,42
71163,76,71,73,63,67,43,70,56,55,37,40,27,25,58,56,59,34,13,12,12,5,13,56,23,34,53,74,39,58,62,58,54,58,41,61,19,73,26,44,57
209895,40,38,57,25,58,18,41,18,58,20,20,40,16,61,19,19,18,60,58,58,57,61,19,25,25,18,60,58,27,57,20,51,58,26,44,19,40,19,15,11
276276,58,60,65,62,72,65,63,58,56,56,45,56,56,57,55,41,51,12,10,6,8,11,54,54,61,45,57,58,44,68,45,58,44,62,50,56,57,58,56,47
234510,18,34,51,23,63,18,44,14,24,12,10,21,14,58,11,6,10,62,60,57,60,58,12,10,25,5,62,57,16,60,5,44,60,17,43,12,26,11,30,9
274358,55,37,61,61,69,51,54,35,44,38,36,63,59,37,34,28,37,11,9,12,8,11,54,64,29,27,54,37,42,63,32,50,32,42,42,65,53,68,34,37
259900,23,33,53,24,67,16,26,11,24,11,13,25,9,62,5,5,13,60,58,61,60,62,11,6,23,6,60,61,15,60,8,44,58,22,46,12,27,12,34,5
224866,71,70,69,71,71,60,73,59,51,51,54,33,33,60,59,60,50,12,13,9,7,9,50,33,38,56,70,49,52,69,60,49,59,52,62,28,70,29,47,54
277471,16,24,50,27,63,27,49,13,34,13,14,21,7,60,5,8,10,54,54,58,63,60,11,13,27,7,54,58,16,63,8,56,54,25,44,10,29,13,35,5
221264,75,71,67,61,64,58,58,59,52,49,41,38,21,61,63,55,40,10,15,9,9,9,53,48,58,59,74,55,44,62,59,52,57,64,60,45,74,41,52,57
225195,71,70,40,56,38,43,83,58,46,55,48,25,29,61,60,58,50,8,15,8,13,12,37,18,50,47,70,55,42,44,57,53,53,56,50,24,70,22,58,44
245377,73,74,55,73,52,47,78,63,63,58,47,48,47,63,59,43,49,8,9,11,8,15,46,53,62,42,70,59,48,56,50,59,44,61,44,41,67,50,58,48
245522,68,65,45,59,49,47,74,59,56,54,49,52,52,61,60,55,48,13,9,11,6,13,43,51,53,52,69,55,55,51,53,62,53,61,53,53,69,55,52,46
245494,67,68,66,64,65,39,76,65,57,54,57,34,36,64,62,58,46,13,6,9,7,6,57,27,58,55,68,57,60,60,58,57,56,60,53,21,68,34,57,44
232675,64,59,70,30,70,61,55,54,55,25,26,58,58,50,44,25,24,12,8,5,14,14,62,57,48,18,61,43,32,58,25,46,26,59,34,56,58,58,38,22
259358,49,54,53,66,65,71,66,51,43,37,38,58,59,50,46,25,30,9,7,6,8,10,46,58,54,32,51,48,27,66,38,53,31,57,43,57,53,62,44,36
209572,39,62,68,37,65,21,52,21,48,12,15,38,18,62,18,19,20,64,56,55,54,62,15,24,21,15,64,55,15,54,15,56,56,29,41,19,37,16,55,18
228250,75,61,66,70,64,53,67,56,51,55,35,53,48,54,50,22,40,14,11,13,9,14,50,49,49,30,77,49,37,63,58,49,31,54,43,53,79,60,41,30
253015,68,62,55,62,55,56,71,55,45,50,31,56,55,52,47,29,30,15,11,5,13,8,47,56,38,31,66,44,32,57,45,56,30,52,27,57,65,59,35,25
240684,77,80,48,51,37,31,82,62,43,58,43,32,44,63,62,51,36,5,10,12,14,8,45,23,48,35,75,51,48,40,53,50,46,54,45,25,73,23,48,43
274365,61,55,50,56,50,56,75,60,44,45,37,51,37,57,55,40,30,6,6,7,12,14,48,61,62,38,65,57,37,53,53,55,42,68,48,51,68,60,57,36
253669,66,67,73,71,78,58,61,52,46,35,45,58,59,52,50,28,57,9,9,11,12,6,56,55,50,39,67,45,35,72,30,46,34,52,47,59,67,60,35,20
71967,32,35,37,20,34,25,42,17,33,12,10,27,8,62,9,9,12,61,58,54,56,62,11,6,20,8,61,54,11,56,6,51,58,15,41,10,20,10,30,5
274707,70,67,65,59,55,50,68,55,48,31,28,60,60,53,46,19,24,10,15,13,9,10,60,58,55,18,69,45,32,56,29,62,24,62,39,58,69,62,33,28
235668,86,88,44,37,36,27,73,60,58,57,44,29,38,65,66,54,31,10,8,6,6,11,28,18,35,48,82,48,40,35,42,46,49,52,45,25,78,28,46,33
255919,17,21,40,25,46,25,31,33,55,13,11,20,7,57,8,8,10,58,61,55,60,57,11,10,29,9,58,55,14,60,7,51,61,28,41,13,25,10,55,8
210244,73,68,75,55,72,45,70,58,58,54,58,30,30,60,59,55,59,10,8,16,10,9,58,30,49,55,75,55,62,63,56,55,57,55,63,24,76,23,57,53
267614,75,74,39,59,34,59,87,60,45,58,57,28,27,63,62,45,39,9,15,14,9,7,37,23,51,46,75,55,52,46,53,52,48,56,55,31,75,27,57,55
71713,58,42,74,64,76,58,53,38,40,27,27,58,54,33,22,24,27,15,10,12,15,14,64,56,35,15,61,35,30,69,21,47,25,44,37,62,63,60,30,25
276916,27,38,48,28,53,26,45,12,26,16,11,23,8,60,14,7,13,56,62,53,55,60,15,6,24,9,56,53,16,55,9,54,62,26,40,12,18,11,34,9
274127,67,50,47,62,45,54,74,60,40,39,38,47,32,54,49,47,32,12,13,9,12,14,45,56,61,49,68,55,37,51,59,63,47,66,46,47,68,55,56,31
277742,77,58,71,50,55,38,65,62,50,38,50,24,19,59,57,61,35,13,10,11,5,10,61,19,35,59,73,45,77,51,55,56,60,50,57,21,70,20,52,50
257842,78,67,69,63,59,73,71,55,42,51,45,24,21,60,63,57,33,7,11,9,12,9,56,17,49,46,80,49,41,63,53,51,52,52,51,22,81,22,49,41
269027,88,82,69,81,63,47,72,58,50,45,37,25,23,65,68,55,38,13,8,10,10,15,45,21,35,38,86,43,47,65,48,61,51,45,57,23,85,25,48,48
279782,68,53,48,64,48,49,68,53,40,49,29,55,53,53,53,24,30,13,8,10,13,13,45,58,40,31,67,45,36,52,50,59,28,53,26,60,66,57,38,25
271265,77,73,48,65,34,43,79,58,51,50,55,23,22,62,63,59,40,14,13,11,6,13,48,21,48,59,73,50,53,44,55,50,58,53,63,21,70,19,49,41
252435,68,71,52,72,48,52,69,56,50,40,42,56,53,57,53,44,38,14,8,5,14,11,52,55,62,49,67,55,46,55,53,58,45,63,42,56,67,60,59,44
225118,73,71,66,70,61,48,66,59,58,56,54,49,44,61,61,56,41,12,9,10,12,9,53,52,57,58,74,58,57,61,58,58,57,61,61,44,75,53,60,54
72554,85,74,47,58,44,54,76,57,50,60,48,50,50,60,60,49,29,8,7,8,12,12,35,52,48,41,84,55,35,50,55,52,46,59,46,52,84,54,54,38
251262,66,84,43,75,49,48,87,59,54,40,49,52,53,62,58,53,38,12,10,9,13,5,38,53,59,54,65,54,42,55,53,56,50,60,45,51,65,56,58,36
264206,68,60,59,63,56,60,68,63,53,54,44,50,45,60,57,50,41,12,13,7,6,8,51,49,60,44,64,58,43,59,54,59,49,66,54,59,61,52,55,40
276129,68,76,43,42,47,50,69,71,57,46,51,45,44,69,69,44,40,14,11,6,11,14,38,31,60,44,68,58,49,46,55,54,47,64,54,54,68,56,63,47
276642,66,54,63,52,57,33,68,58,44,34,38,21,17,55,52,63,34,14,7,10,7,8,59,16,26,57,67,40,56,51,60,59,60,47,57,15,68,18,46,53
262208,69,63,60,59,63,52,65,61,60,54,52,53,52,60,60,56,39,6,7,6,6,9,49,50,52,63,70,55,40,60,53,52,57,58,63,57,70,57,56,35
243575,52,54,72,71,82,66,54,59,56,52,54,56,55,56,54,55,54,13,10,13,6,8,59,56,57,60,53,57,58,76,58,58,58,59,64,52,54,56,58,52
273692,65,57,65,64,65,62,60,49,52,41,34,59,60,50,46,30,31,5,14,8,8,6,55,59,50,26,64,44,41,64,36,56,33,51,45,57,63,59,38,37
277206,59,55,69,55,70,59,49,59,51,40,34,57,51,52,47,31,34,10,13,14,10,12,65,56,55,28,64,50,40,64,34,58,35,62,53,59,68,61,42,32
248534,55,53,65,53,63,55,56,53,53,30,26,59,57,52,50,24,31,14,13,6,8,15,64,55,55,29,59,45,38,59,31,51,30,59,42,58,62,61,38,30
250895,64,71,43,68,48,65,67,57,56,43,48,55,57,58,55,41,43,14,12,12,15,11,43,56,58,40,61,55,44,56,43,58,43,63,51,55,58,55,53,34
72552,69,60,62,66,61,51,68,62,48,57,65,53,52,60,59,52,58,5,7,11,8,13,52,48,49,46,68,52,62,60,42,53,51,59,56,55,68,58,34,42
277942,65,55,59,65,57,64,72,62,45,62,63,56,51,59,60,45,55,7,13,11,11,10,53,56,61,43,65,61,45,61,55,48,44,64,37,54,65,62,57,55
279514,58,56,63,56,67,33,52,62,50,28,41,17,11,58,56,63,31,10,7,14,7,9,55,12,32,48,57,40,62,57,61,60,58,49,57,11,57,17,42,42
278094,27,21,54,18,62,27,22,12,40,10,14,25,7,60,7,7,10,60,57,55,56,60,13,9,24,8,60,55,19,56,5,58,57,21,41,11,22,12,26,6
